1		3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
				Deklarationen SPS	1114																																								
Version	c	AG	Gewerk	Symbol	Typ	Objekt/Bereich	Kommentar	Zusatzkommentar	dez. Peripherie	Peripherie/Quelle	Konditionierung	Signalart	Priorität	Startwert	Bereich min	Bereich max	Einheit	DB	DBB	DBX	ParseCode	Objekt	Objektdeklaration	Symbolkommentar	Symbol	Datentyp	Gruppe	Adresse	ALG Meldenummer	ALG Variable	ALG BitNr	ALG Meldeklasse	ALG Meldeart	ALG Meldegruppe	ALG Meldetext	ALG Störort	ALG MSR	ALG Zusatztext	ALG Prozesswert	ALG Einzelquit	ALG Group Name	ALG Group VarState	ALG Group VarQuit	ALG Group Dekl	Bemerkung
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_Zt_P1_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Belüftungsdauer (fest) pro Intervall	Parametersatz 1				SWi		300	0	3600	s	DB103	140	0			38164		KAO_Biocos2_Auto_Bel_Int_Zt_P1_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD140																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Zt_P1_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Dauer	Parametersatz 1				SWi		2	0	120	min	DB103	144	0			38166		KAO_Biocos2_Auto_UeSS_Zt_P1_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD144																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Df_P1_SW	REAL	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Menge	Parametersatz 1				SWr		0	0	20	m³	DB103	148	0			38168		KAO_Biocos2_Auto_UeSS_Df_P1_SW	Gleitkommazahl 32-Bit IEEE 754	ZEN_Sollwerte	DB103,DD148																	
1		ZEN	Belebung	Biocos2_Auto_SR1_Zt_P1_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 1	Parametersatz 1				SWi		20	0	120	min	DB103	152	0			38170		KAO_Biocos2_Auto_SR1_Zt_P1_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD152																	
1		ZEN	Belebung	Biocos2_Auto_SR2_Zt_P1_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 2	Parametersatz 1				SWi		20	0	120	min	DB103	156	0			38172		KAO_Biocos2_Auto_SR2_Zt_P1_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD156																	
1		ZEN	Belebung	Biocos2_Auto_U_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert U-Phase	Parametersatz 2				SWi		15	0	120	min	DB103	160	0			38174		KAO_Biocos2_Auto_U_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD160																	
1		ZEN	Belebung	Biocos2_Auto_V_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert V-Phase	Parametersatz 2				SWi		45	0	120	min	DB103	164	0			38176		KAO_Biocos2_Auto_V_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD164																	
1		ZEN	Belebung	Biocos2_Auto_A_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert A-Phase (Rechenwert U+V)	Parametersatz 2				MWi			0	120	min	DB102	268	0			38178		KAO_Biocos2_Auto_A_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD268																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Vz_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Verzögerungszeit Belüftungsphase	Parametersatz 2				SWi		60	0	300	s	DB103	168	0			38180		KAO_Biocos2_Auto_Bel_Vz_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD168																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Frg_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Belüftungsphase Freigabe (Rechenwert V-Verz.)	Parametersatz 2				MWi			0	120	min	DB102	272	0			38182		KAO_Biocos2_Auto_Bel_Frg_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD272																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Anzahl Belüftungsintervalle	Parametersatz 2				SWi		4	0	10		DB103	172	0			38184		KAO_Biocos2_Auto_Bel_Int_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD172																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Belüftungsdauer (fest) pro Intervall	Parametersatz 2				SWi		300	0	3600	s	DB103	176	0			38186		KAO_Biocos2_Auto_Bel_Int_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD176																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Dauer	Parametersatz 2				SWi		2	0	120	min	DB103	180	0			38188		KAO_Biocos2_Auto_UeSS_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD180																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Df_P2_SW	REAL	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Menge	Parametersatz 2				SWr		0	0	20	m³	DB103	184	0			38190		KAO_Biocos2_Auto_UeSS_Df_P2_SW	Gleitkommazahl 32-Bit IEEE 754	ZEN_Sollwerte	DB103,DD184																	
1		ZEN	Belebung	Biocos2_Auto_SR1_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 1	Parametersatz 2				SWi		20	0	120	min	DB103	188	0			38192		KAO_Biocos2_Auto_SR1_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD188																	
1		ZEN	Belebung	Biocos2_Auto_SR2_Zt_P2_SW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 2	Parametersatz 2				SWi		20	0	120	min	DB103	192	0			38194		KAO_Biocos2_Auto_SR2_Zt_P2_SW	Vorzeichenloser 32-Bit Wert	ZEN_Sollwerte	DB103,DD192																	
1		ZEN		ZEN_Res_DB102_276_0	DINT		Reserve					MWi	R					DB102	276	0			15		KAO_ZEN_Res_DB102_276_0	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD276																	
1		ZEN	Belebung	Biocos2_Auto_U_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert U-Phase	Parameter aktiv				MWi			0	120	min	DB102	280	0			38198		KAO_Biocos2_Auto_U_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD280																	
1		ZEN	Belebung	Biocos2_Auto_V_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert V-Phase	Parameter aktiv				MWi			0	120	min	DB102	284	0			38200		KAO_Biocos2_Auto_V_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD284																	
1		ZEN	Belebung	Biocos2_Auto_A_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert A-Phase (Rechenwert U+V)	Parameter aktiv				MWi			0	120	min	DB102	288	0			38202		KAO_Biocos2_Auto_A_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD288																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Vz_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Verzögerungszeit Belüftungsphase	Parameter aktiv				MWi			0	120	s	DB102	292	0			38204		KAO_Biocos2_Auto_Bel_Vz_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD292																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Frg_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Belüftungsphase Freigabe (Rechenwert V-Verz.)	Parameter aktiv				MWi			0	120	min	DB102	296	0			38206		KAO_Biocos2_Auto_Bel_Frg_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD296																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Anzahl Belüftungsintervalle	Parameter aktiv				MWi			0	10		DB102	300	0			38208		KAO_Biocos2_Auto_Bel_Int_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD300																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Belüftungsdauer (fest) pro Intervall	Parameter aktiv				MWi			0	120	s	DB102	304	0			38210		KAO_Biocos2_Auto_Bel_Int_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD304																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Dauer	Parameter aktiv				MWi			0	120	min	DB102	308	0			38212		KAO_Biocos2_Auto_UeSS_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD308																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Df_Px_IW	REAL	Steuerung Biocos 2 - Automatik	Sollwert ÜSS-Abzug Menge	Parameter aktiv				MWr			0	20	m³	DB102	312	0			38214		KAO_Biocos2_Auto_UeSS_Df_Px_IW	Gleitkommazahl 32-Bit IEEE 754	ZEN_Statuswerte	DB102,DD312																	
1		ZEN	Belebung	Biocos2_Auto_SR1_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 1	Parameter aktiv				MWi			0	120	min	DB102	316	0			38216		KAO_Biocos2_Auto_SR1_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD316																	
1		ZEN	Belebung	Biocos2_Auto_SR2_Zt_Px_IW	DINT	Steuerung Biocos 2 - Automatik	Sollwert Dauer Schlammrückführung SU-Becken 2	Parameter aktiv				MWi			0	120	min	DB102	320	0			38218		KAO_Biocos2_Auto_SR2_Zt_Px_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD320																	
1		ZEN		ZEN_Res_DB102_324_0	DINT		Reserve					MWi	R					DB102	324	0			15		KAO_ZEN_Res_DB102_324_0	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD324																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Zyk_IW	DINT	Steuerung Biocos 2 - Automatik	Zyklen bis ÜSS-Abzug	Istwert				MWi			0	10		DB102	328	0			38062		KAO_Biocos2_Auto_UeSS_Zyk_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD328																	
1		ZEN	Belebung	Biocos2_Auto_U1_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	U-Phase SU-Becken 1	Istwert				MWi			0	120	min	DB102	332	0			38064		KAO_Biocos2_Auto_U1_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD332																	
1		ZEN	Belebung	Biocos2_Auto_V1_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	V-Phase SU-Becken 1	Istwert				MWi			0	120	min	DB102	336	0			38066		KAO_Biocos2_Auto_V1_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD336																	
1		ZEN	Belebung	Biocos2_Auto_A1_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	A-Phase SU-Becken 1	Istwert				MWi			0	120	min	DB102	340	0			38068		KAO_Biocos2_Auto_A1_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD340																	
1		ZEN	Belebung	Biocos2_Auto_U2_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	U-Phase SU-Becken 2	Istwert				MWi			0	120	min	DB102	344	0			38070		KAO_Biocos2_Auto_U2_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD344																	
1		ZEN	Belebung	Biocos2_Auto_V2_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	V-Phase SU-Becken 2	Istwert				MWi			0	120	min	DB102	348	0			38072		KAO_Biocos2_Auto_V2_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD348																	
1		ZEN	Belebung	Biocos2_Auto_A2_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	A-Phase SU-Becken 2	Istwert				MWi			0	120	min	DB102	352	0			38074		KAO_Biocos2_Auto_A2_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD352																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Vz_IW	DINT	Steuerung Biocos 2 - Automatik	Verzögerungszeit Belüftungsphase	Istwert				MWi			0	1200	s	DB102	356	0			38076		KAO_Biocos2_Auto_Bel_Vz_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD356																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Frg_IW	DINT	Steuerung Biocos 2 - Automatik	Belüftungsphase	Istwert				MWi			0	120	min	DB102	360	0			38078		KAO_Biocos2_Auto_Bel_Frg_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD360																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_IW	DINT	Steuerung Biocos 2 - Automatik	Belüftungsintervall	Istwert				MWi			0	10		DB102	364	0			38080		KAO_Biocos2_Auto_Bel_Int_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD364																	
1		ZEN	Belebung	Biocos2_Auto_Bel_Int_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	Belüftungsdauer im Intervall	Istwert				MWi			0	120	s	DB102	368	0			38082		KAO_Biocos2_Auto_Bel_Int_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD368																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	ÜSS-Abzug Dauer	Istwert				MWi			0	120	min	DB102	372	0			38084		KAO_Biocos2_Auto_UeSS_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD372																	
1		ZEN	Belebung	Biocos2_Auto_UeSS_Df_IW	REAL	Steuerung Biocos 2 - Automatik	ÜSS-Abzug Menge	Istwert				MWr			0	20	m³	DB102	376	0			38086		KAO_Biocos2_Auto_UeSS_Df_IW	Gleitkommazahl 32-Bit IEEE 754	ZEN_Statuswerte	DB102,DD376																	
1		ZEN	Belebung	Biocos2_Auto_SR1_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	Schlammrückführung SU-Becken 1	Istwert				MWi			0	120	min	DB102	380	0			38088		KAO_Biocos2_Auto_SR1_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD380																	
1		ZEN	Belebung	Biocos2_Auto_SR2_Zt_IW	DINT	Steuerung Biocos 2 - Automatik	Schlammrückführung SU-Becken 2	Istwert				MWi			0	120	min	DB102	384	0			38090		KAO_Biocos2_Auto_SR2_Zt_IW	Vorzeichenloser 32-Bit Wert	ZEN_Statuswerte	DB102,DD384																	
1		ZEN		ZEN_Res_DB100_50_0	BOOL		Reserve					M	R					DB100	50	0			38315			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB50	10400	KAO_ZEN_DB100_DBB50	0	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_1	BOOL		Reserve					M	R					DB100	50	1			10401							KAO_ZEN_DB100_DBB50	1	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_2	BOOL		Reserve					M	R					DB100	50	2			10402							KAO_ZEN_DB100_DBB50	2	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_3	BOOL		Reserve					M	R					DB100	50	3			10403							KAO_ZEN_DB100_DBB50	3	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_4	BOOL		Reserve					M	R					DB100	50	4			10404							KAO_ZEN_DB100_DBB50	4	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_5	BOOL		Reserve					M	R					DB100	50	5			10405							KAO_ZEN_DB100_DBB50	5	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_6	BOOL		Reserve					M	R					DB100	50	6			10406							KAO_ZEN_DB100_DBB50	6	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_50_7	BOOL		Reserve					M	R					DB100	50	7			10407							KAO_ZEN_DB100_DBB50	7	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_0	BOOL		Reserve					M	R					DB100	51	0			38324			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB51	10408	KAO_ZEN_DB100_DBB51	0	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_1	BOOL		Reserve					M	R					DB100	51	1			10409							KAO_ZEN_DB100_DBB51	1	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_2	BOOL		Reserve					M	R					DB100	51	2			10410							KAO_ZEN_DB100_DBB51	2	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_3	BOOL		Reserve					M	R					DB100	51	3			10411							KAO_ZEN_DB100_DBB51	3	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_4	BOOL		Reserve					M	R					DB100	51	4			10412							KAO_ZEN_DB100_DBB51	4	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_5	BOOL		Reserve					M	R					DB100	51	5			10413							KAO_ZEN_DB100_DBB51	5	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_6	BOOL		Reserve					M	R					DB100	51	6			10414							KAO_ZEN_DB100_DBB51	6	Information	Reserve	15		32219									
1		ZEN		ZEN_Res_DB100_51_7	BOOL		Reserve					M	R					DB100	51	7			10415							KAO_ZEN_DB100_DBB51	7	Information	Reserve	15		32219									
1		ZEN	Steuerung	IEC_Meld_LS_001	BOOL	Sammelmeldung an Leitstelle	Gebläse 1 Störung					M	B					DB100	52	0			38332			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB52	10416	KAO_ZEN_DB100_DBB52	0	Information	Betrieb	38424		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_002	BOOL	Sammelmeldung an Leitstelle	Gebläse 2 Störung					M	B					DB100	52	1			10417							KAO_ZEN_DB100_DBB52	1	Information	Betrieb	38425		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_003	BOOL	Sammelmeldung an Leitstelle	Gebläse 3 Störung					M	B					DB100	52	2			10418							KAO_ZEN_DB100_DBB52	2	Information	Betrieb	38426		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_004	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Rezipumpe 1 Störung					M	B					DB100	52	3			10419							KAO_ZEN_DB100_DBB52	3	Information	Betrieb	38427		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_005	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Rezipumpe 2 Störung					M	B					DB100	52	4			10420							KAO_ZEN_DB100_DBB52	4	Information	Betrieb	38428		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_006	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Überschussschlammpumpe Störung					M	B					DB100	52	5			10421							KAO_ZEN_DB100_DBB52	5	Information	Betrieb	38429		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_007	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Ablaufschieber Störung					M	B					DB100	52	6			10422							KAO_ZEN_DB100_DBB52	6	Information	Betrieb	38430		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_008	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Schlammrückführung Störung					M	B					DB100	52	7			10423							KAO_ZEN_DB100_DBB52	7	Information	Betrieb	38431		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_009	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Rezipumpe 1 Störung					M	B					DB100	53	0			38333			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB53	10424	KAO_ZEN_DB100_DBB53	0	Information	Betrieb	38432		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_010	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Rezipumpe 2 Störung					M	B					DB100	53	1			10425							KAO_ZEN_DB100_DBB53	1	Information	Betrieb	38433		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_011	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Überschussschlammpumpe Störung					M	B					DB100	53	2			10426							KAO_ZEN_DB100_DBB53	2	Information	Betrieb	38434		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_012	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Ablaufschieber Störung					M	B					DB100	53	3			10427							KAO_ZEN_DB100_DBB53	3	Information	Betrieb	38435		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_013	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Schlammrückführung Störung					M	B					DB100	53	4			10428							KAO_ZEN_DB100_DBB53	4	Information	Betrieb	38436		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_014	BOOL	Sammelmeldung an Leitstelle	Rechenanlage Störung					M	B					DB100	53	5			10429							KAO_ZEN_DB100_DBB53	5	Information	Betrieb	38437		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_015	BOOL	Sammelmeldung an Leitstelle	Schlammpumpe Störung					M	B					DB100	53	6			10430							KAO_ZEN_DB100_DBB53	6	Information	Betrieb	38438		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_016	BOOL	Sammelmeldung an Leitstelle	Eindicker Störung					M	B					DB100	53	7			10431							KAO_ZEN_DB100_DBB53	7	Information	Betrieb	38439		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_017	BOOL	Sammelmeldung an Leitstelle	Trübwasserpumpe Störung					M	B					DB100	54	0			38334			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB54	10432	KAO_ZEN_DB100_DBB54	0	Information	Betrieb	38440		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_018	BOOL	Sammelmeldung an Leitstelle	Schlammstapelbehälter Störung					M	B					DB100	54	1			10433							KAO_ZEN_DB100_DBB54	1	Information	Betrieb	38441		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_019	BOOL	Sammelmeldung an Leitstelle	Druckluftkompressor Störung					M	B					DB100	54	2			10434							KAO_ZEN_DB100_DBB54	2	Information	Betrieb	38442		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_020	BOOL	Sammelmeldung an Leitstelle	Zulaufschieber Störung					M	B					DB100	54	3			10435							KAO_ZEN_DB100_DBB54	3	Information	Betrieb	38443		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_021	BOOL	Sammelmeldung an Leitstelle	Luftschieber Störung					M	B					DB100	54	4			10436							KAO_ZEN_DB100_DBB54	4	Information	Betrieb	38444		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_022	BOOL	Sammelmeldung an Leitstelle	Filtration Störung					M	B					DB100	54	5			10437							KAO_ZEN_DB100_DBB54	5	Information	Betrieb	38445		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_023	BOOL	Sammelmeldung an Leitstelle	Reserve 23					M	B					DB100	54	6			10438							KAO_ZEN_DB100_DBB54	6	Information	Betrieb	38446		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_024	BOOL	Sammelmeldung an Leitstelle	Netzausfall					M	B					DB100	54	7			10439							KAO_ZEN_DB100_DBB54	7	Information	Betrieb	52857		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_025	BOOL	Sammelmeldung an Leitstelle	400VAC/24VDC Sammelstörung					M	B					DB100	55	0			38335			Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB55	10440	KAO_ZEN_DB100_DBB55	0	Information	Betrieb	38447		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_026	BOOL	Sammelmeldung an Leitstelle	Mengenmessung Störung					M	B					DB100	55	1			10441							KAO_ZEN_DB100_DBB55	1	Information	Betrieb	38448		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_027	BOOL	Sammelmeldung an Leitstelle	Biologie Sammelstörung					M	B					DB100	55	2			10442							KAO_ZEN_DB100_DBB55	2	Information	Betrieb	38449		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_028	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 1 Biologie Störung					M	B					DB100	55	3			10443							KAO_ZEN_DB100_DBB55	3	Information	Betrieb	38450		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_029	BOOL	Sammelmeldung an Leitstelle	Belebungsbecken 2 Biologie Störung					M	B					DB100	55	4			10444							KAO_ZEN_DB100_DBB55	4	Information	Betrieb	38451		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_030	BOOL	Sammelmeldung an Leitstelle	Höhenstände Pumpwerke Störung					M	B					DB100	55	5			10445							KAO_ZEN_DB100_DBB55	5	Information	Betrieb	38452		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_031	BOOL	Sammelmeldung an Leitstelle	Höhenstände Kläranlage Störung					M	B					DB100	55	6			10446							KAO_ZEN_DB100_DBB55	6	Information	Betrieb	38453		Steuerung	ZEN								
1		ZEN	Steuerung	IEC_Meld_LS_032	BOOL	Sammelmeldung an Leitstelle	Türkontakt/Alarmanlage					M	B					DB100	55	7			10447							KAO_ZEN_DB100_DBB55	7	Information	Betrieb	38454		Steuerung	ZEN								
1		ZEN	Zulauf	Zulauf_PW_BA_Auto_BF	BOOL	Steuerung Zulauf/Freigabe Pumpwerke - Betriebsart	Automatik	Befehl				B	BF					DB101	3	0			38457			Vorzeichenloser 8-Bit Wert	ZEN_Befehle	DB101,DBB3	12024	KAO_ZEN_DB101_DBB3	0	Information	Befehl	39984		Zulauf	ZEN								
1		ZEN	Zulauf	Zulauf_PW_BA_Aus_BF	BOOL	Steuerung Zulauf/Freigabe Pumpwerke - Betriebsart	Aus	Befehl				B	BF					DB101	3	1			12025							KAO_ZEN_DB101_DBB3	1	Information	Befehl	39985		Zulauf	ZEN								
1		ZEN	Zulauf	Zulauf_PW_BA_EFrg_Ein_BF	BOOL	Steuerung Zulauf/Freigabe Pumpwerke - Betriebsart	einzelne Freigabe zuschalten	Befehl				B	BF					DB101	3	2			12026							KAO_ZEN_DB101_DBB3	2	Information	Befehl	39986		Zulauf	ZEN								
